SexCode,MaritalCode,PrevEdCode,DDVeteran,DaysEnrollToStart,AgeAtStart,AgeAtGrad,GPA,MinutesAttended,HoursAttempt,HoursEarned,HoursReq,MinutesAbsent,TransferCredits,TransferGPA,MinEFC,MaxENTEntranceScore,gradFlag
F,UN,SOMECOLL,0,3,32,35,2.43,31787,1125,945,2565,4738,NA,NA,0,92.5,0
M,UN,SOMECOLL,0,96,20,23,1.7,31613,540,225,0,787,NA,NA,74101,NA,0
M,UN,HS,0,216,19,22,2.96,7915,135,135,2565,185,NA,NA,6349,85,0
M,UN,SOMECOLL,0,216,21,24,3.13,7905,135,135,2565,195,NA,NA,4669,87,0
F,NULL,ASSOC,0,94,29,31,3.49,100048,2514,2514,2565,692,37,3.18,0,84.5,1
F,UN,SOMECOLL,0,20,23,25,2.84,137532,2535,2535,2565,3453,NA,NA,170,81,1
F,M,ASSOC,0,32,41,44,3.43,111877,2700,2520,2565,3038,45.34,2.84,0,NA,1
F,M,SOMECOLL,0,24,31,34,3.43,114410,2385.5,2250.5,2250,6225,13,2.04,0,88,1
F,UN,BACH,0,63,23,25,3.55,112557,2625,2625,0,4068,35,NA,0,80.5,1
M,UN,SOMECOLL,0,12,20,23,3.17,40905,870,870,0,3195,9,NA,0,NA,0
F,UN,SOMECOLL,0,72,21,24,3.18,119545,2565,2520,2565,2585,24,3.12,0,79,1
F,S,SOMECOLL,0,42,18,22,2.36,28150,585,315,0,3350,NA,NA,0,81.5,0
F,UN,SOMECOLL,0,26,22,24,3.81,121755,2625,2625,0,2820,30,NA,0,NA,1
F,UN,BACH,0,109,32,35,3.41,120298,2340,2340,2565,4247,20,NA,0,83,1
F,S,ASSOC,0,32,24,27,3.07,38345,735,735,0,355,6,NA,0,85.5,0
F,NULL,ASSOC,0,41,25,28,3.19,114175,2520,2520,2565,4115,33,2.96,4144,85,1
M,S,BACH,0,95,31,33,3.33,116988,2520,2520,2565,4947,23,NA,6231,NA,1
M,UN,SOMECOLL,0,216,34,36,3.3,113265,2790,2565,2565,2335,43,NA,0,82,1
F,UN,SOMECOLL,0,6,24,26,2.63,30090,870,870,0,510,22,NA,2860,83,0
F,UN,SOMECOLL,0,4,24,26,3.72,108535,2265,2265,2250,2855,NA,NA,0,87,1
F,NULL,SOMECOLL,0,60,22,25,3.61,99985,2520,2520,2565,2540,42,3.63,0,82.5,1
F,UN,SOMECOLL,0,110,21,24,3.47,123197,2550,2550,2565,5153,22,2.55,0,86,1
F,UN,HS,0,47,18,22,2.77,26400,555,405,0,1100,NA,NA,0,79.5,0
M,UN,HS,0,4,26,28,3.27,121693,2535,2535,2565,6095,NA,NA,0,87,1
F,UN,SOMECOLL,0,123,24,26,2.85,62140,1725,1635,2565,3890,34,NA,3737,82.5,0
F,M,SOMECOLL,0,13,24,26,3.32,126491,2250,2250,2250,5659,10,3.7,8741,89,1
F,UN,SOMECOLL,0,25,18,20,2.85,56017,990,825,2565,1448,NA,NA,1645,87,0
F,UN,SOMECOLL,0,18,22,25,2.73,30900,540,450,0,1500,NA,NA,0,80,0
F,UN,SOMECOLL,0,123,30,33,3.29,113183,2250,2250,2250,3562,25,NA,0,79,1
F,NULL,SOMECOLL,0,62,21,24,0,78180,0,0,0,11010,NA,NA,0,87,0
F,UN,SOMECOLL,0,60,21,25,3.08,86657,1605,1395,0,3988,NA,NA,0,NA,0
F,UN,ASSOC,0,123,26,28,3.31,113200,2520,2520,2565,3185,27,2.57,72,85,1
F,UN,SOMECOLL,0,0,30,33,3.18,119752,2580,2535,2565,6198,NA,NA,0,89,1
F,UN,HS,0,4,19,21,3.63,138520,2535,2535,2565,10955,NA,NA,2061,NA,1
F,UN,SOMECOLL,0,89,23,26,3.23,124632,2520,2520,2565,5688,19,NA,3947,85.5,1
M,NULL,BACH,0,116,39,41,3.29,105896,2565,2520,2565,2704,34,NA,10301,85,1
F,UN,SOMECOLL,0,156,22,25,3.94,135805,2509,2509,2565,3020,NA,NA,0,NA,1
M,UN,BACH,0,20,25,26,3.71,129250,2535,2535,2565,4505,NA,NA,0,89,1
F,UN,SOMECOLL,0,60,27,31,0,136676,0,0,2565,10129,NA,NA,744,87.5,0
F,UN,BACH,0,0,43,45,3.65,117675,2265,2265,2250,1540,NA,NA,32136,87,1
F,S,ASSOC,0,32,28,30,3.83,105403,2550,2550,2565,1084,42,3.31,3147,NA,1
F,UN,SOMECOLL,0,6,38,41,3.29,143810,2632.5,2535,2565,4560,NA,NA,4347,83,1
F,UN,SOMECOLL,0,4,25,27,3.11,89727,2145,1785,2565,7803,NA,NA,0,NA,0
F,UN,SOMECOLL,0,116,39,42,2.23,31412,1155,1020,2565,1453,31,NA,0,79.5,0
M,UN,SOMECOLL,0,4,26,28,2.88,99770,1830,1545,2250,4700,NA,NA,0,85.5,0
F,UN,SOMECOLL,0,25,21,23,3.58,128922,2535,2535,2565,6663,NA,NA,3246,82.5,1
F,S,BACH,0,116,21,24,3.6,98580,2520,2520,2565,12880,31,NA,0,81.5,1
M,UN,SOMECOLL,0,4,29,32,3.06,136397,2452.5,2310,2250,5963,NA,NA,0,84,1
F,S,HS,0,3,22,25,0,600,450,360,2565,0,22,3.08,0,78.5,0
M,UN,BACH,0,20,25,27,3.54,69881,1650,1515,2565,3059,NA,NA,0,NA,0
F,UN,HS,0,0,27,29,3.23,140700,2497.5,2310,2250,4465,NA,NA,0,83,1
F,S,SOMECOLL,0,104,19,22,3.43,7800,270,270,0,300,7,NA,27378,NA,0
M,NULL,SOMECOLL,0,24,22,25,3.31,144553,2812.5,2647.5,2565,7137,NA,2.76,0,85.5,1
F,S,BACH,0,41,24,26,3.39,103140,2550,2550,2565,5550,35.05,3.04,488,NA,1
F,NULL,SOMECOLL,0,4,29,31,3.21,129130,2265,2265,2250,6335,NA,NA,14405,NA,1
M,UN,UN,0,62,20,22,2.71,14735,690,555,0,1165,17,NA,6751,NA,0
F,NULL,SOMECOLL,0,38,27,29,3.57,100101,2250,2250,2250,2994,33,NA,0,88,1
F,UN,SOMECOLL,0,88,20,22,3.6,124714,2520,2520,2565,2621,17,3.11,26512,NA,1
F,UN,BACH,0,122,23,26,3.3,113836,2520,2520,2565,4389,26,2.63,0,83.5,1
F,UN,SOMECOLL,0,20,25,27,3.3,130742,2610,2580,2565,3538,NA,NA,0,84,1
F,UN,SOMECOLL,0,128,23,26,2.94,138502,2520,2520,2565,4583,NA,NA,0,81.5,1
M,UN,SOMECOLL,0,74,29,31,2.4,42432,1110,975,2565,2763,20,NA,0,91,0
F,UN,HS,0,87,32,36,3.47,63283,1065,1020,2565,1157,NA,NA,0,NA,0
M,UN,SOMECOLL,0,3,24,26,2.34,57320,1035,825,2565,4825,NA,NA,0,NA,0
M,UN,MAST,0,87,34,37,3.27,128396,2520,2520,2565,4399,6,NA,5881,84,1
M,UN,SOMECOLL,0,6,22,25,3.3,146413,2580,2580,2565,4902,NA,NA,0,86,1
F,P,SOMECOLL,0,44,34,37,3.02,52465,1455,1365,2565,2255,32,3.01,0,73,0
F,NULL,SOMECOLL,0,107,20,23,3.3,127782,2700,2565,2565,2343,23,3.51,0,84,1
F,UN,HS,0,0,20,22,2.51,110371,2017.5,1740,2565,10469,NA,NA,0,NA,0
F,UN,UN,0,130,42,45,0,4500,405,270,2565,0,16,NA,0,79.5,0
M,UN,SOMECOLL,0,6,31,34,2.67,98694,1965,1560,2565,7026,NA,NA,0,83,0
F,UN,SOMECOLL,0,74,25,28,0,5240,135,0,2415,2860,11,NA,0,91,0
M,S,HS,0,4,20,22,2.78,83680,1395,1305,2565,800,NA,NA,0,80.5,0
F,NULL,BACH,0,33,36,39,3.73,38560,684,684,2250,20,9,3.09,14705,88,0
M,UN,SOMECOLL,0,6,34,37,2.2,46333,945,825,2565,5200,NA,NA,0,88.5,0
M,M,SOMECOLL,0,0,22,25,2.19,19571,960,825,2565,4729,NA,2.72,0,82.5,0
F,UN,SOMECOLL,0,94,19,23,0.51,11430,270,45,2565,2370,NA,NA,99999,80,0
F,D,SOMECOLL,0,45,26,28,3.77,97175,2520,2520,2565,2050,44,3.32,0,91.5,1
F,UN,ASSOC,0,88,22,25,3.46,102997,2655,2565,2565,2828,40,3.08,0,83.5,1
F,NULL,HS,0,119,18,21,2.53,15360,270,90,0,840,NA,NA,0,NA,0
M,UN,SOMECOLL,0,109,28,31,0.39,10680,270,0,2565,3000,NA,NA,2686,81,0
F,UN,BACH,0,143,36,39,3.84,147405,2520,2520,2565,510,NA,NA,17297,86.5,1
M,UN,SOMECOLL,0,4,25,27,3.64,128360,2265,2265,2250,5275,NA,NA,NA,94,1
F,UN,ASSOC,0,3,24,26,2.47,37310,915,825,2565,1990,NA,NA,0,87.5,0
F,NULL,SOMECOLL,0,116,25,28,3.39,111889,2520,2520,2565,6896,24,NA,0,92,1
F,UN,BACH,0,0,35,36,3.96,113651,2265,2265,2250,1514,NA,NA,1640,97.5,1
F,UN,HS,0,25,22,26,3.35,147582,2895,2535,2565,14423,NA,NA,174,82,1
M,UN,ASSOC,0,173,23,26,2.92,53174,1545,1335,2565,1906,31,NA,0,80,0
F,UN,SOMECOLL,0,25,21,23,2.65,57601,1785,1350,2565,5999,NA,NA,0,84.5,0
F,UN,ASSOC,0,81,29,31,3.4,121131,2520,2520,2565,3819,23,NA,633,82.5,1
F,UN,SOMECOLL,0,20,22,24,3.7,108260,2580,2580,2565,3505,NA,NA,0,81.5,1
M,UN,SOMECOLL,0,4,25,27,3.12,117486,2535,2535,2565,14552,NA,NA,0,92,1
F,UN,SOMECOLL,0,0,24,26,2.58,64030,1275,1035,2565,2015,NA,NA,2,80.5,0
F,D,BACH,0,16,24,25,2.92,171756,3352.5,2625,2565,7114,NA,NA,0,88,1
F,UN,SOMECOLL,0,130,20,24,2.95,134346,2610,2565,2565,4969,9,NA,0,81.5,1
F,UN,SOMECOLL,0,90,21,24,3.42,133671,2520,2520,2565,2855,9,NA,0,NA,1
M,UN,HS,0,28,20,23,0.57,9000,270,0,0,900,NA,NA,21219,81,0
F,UN,HS,0,6,20,22,2.66,66132,1350,945,2565,8013,NA,NA,0,83.5,0
M,UN,SOMECOLL,0,6,30,32,3.44,137142,2625,2580,2565,9363,NA,NA,0,NA,1
F,UN,SOMECOLL,0,4,19,21,3.26,151537,2767.5,2580,2565,5073,NA,NA,0,NA,1
M,UN,SOMECOLL,0,20,20,22,2.93,85464,1605,1395,2565,5241,NA,NA,0,74,0
F,NULL,SOMECOLL,0,79,25,28,2.76,102890,1879.5,1617,2565,4760,3,2.71,0,78.5,0
M,S,HS,0,28,17,22,1.81,22000,405,180,0,2300,NA,NA,162,85,0
F,UN,ASSOC,0,4,25,27,2.93,124815,2670,2535,2565,13300,NA,NA,0,82.5,1
F,UN,BACH,0,3,24,26,3.72,121380,2535,2535,2565,3210,NA,NA,0,NA,1
F,NULL,SOMECOLL,0,73,24,27,2.28,19950,450,270,2250,2850,10,3,0,83,0
F,UN,SOMECOLL,0,33,20,23,1.85,44509,780,495,0,2291,NA,NA,0,81.5,0
F,UN,SOMECOLL,0,4,29,32,2.7,94208,1740,1605,2565,6367,NA,NA,0,80,0
F,UN,SOMECOLL,0,6,32,35,3.37,141756,2535,2535,2565,7269,NA,NA,0,86.5,1
F,UN,ASSOC,0,152,25,27,3.39,106570,2700,2520,2565,7950,37,NA,0,NA,1
F,UN,SOMECOLL,0,6,19,22,3,150415,2850,2580,2565,4395,NA,NA,NA,81.5,1
F,UN,SOMECOLL,0,4,25,27,3.5,139030,2850,2625,2565,4310,NA,NA,0,84,1
M,NULL,BACH,0,109,40,43,3.28,120634,2977.5,2677.5,2565,2806,43,NA,0,85,1
F,P,ASSOC,0,107,27,30,0,1500,315,180,2250,0,22,3.42,0,NA,0
M,M,BACH,0,47,26,29,3.41,95597,2250,2250,2250,2698,35,2.31,0,83.5,1
M,UN,SOMECOLL,0,101,23,26,2.87,73290,1980,1920,2565,8790,33,NA,0,84.5,0
F,NULL,SOMECOLL,0,65,26,29,3.19,118175,2610,2565,2565,895,37,2.51,0,84.5,1
F,UN,SOMECOLL,0,20,23,25,3.81,130252,2535,2535,2565,5303,NA,NA,0,NA,1
F,UN,HS,0,6,27,30,2.65,46675,945,780,2565,3200,NA,NA,0,82,0
F,UN,SOMECOLL,0,6,21,24,3.4,133643,2535,2535,2565,5192,NA,NA,NA,82,1
F,S,HS,0,132,19,22,1.75,41045,810,405,2565,4855,NA,NA,0,81.5,0
F,NULL,HS,0,111,18,22,3.02,52760,1065,900,2565,2965,NA,NA,0,85.5,0
F,UN,BACH,0,4,24,26,3.72,131526,2535,2535,2565,2199,NA,NA,0,92.5,1
M,UN,SOMECOLL,0,3,33,35,2.84,91600,1695,1395,2565,5645,NA,NA,0,83.5,0
M,S,SOMECOLL,0,136,21,23,2.42,21405,975,840,2565,2220,33,NA,0,79.5,0
F,UN,SOMECOLL,0,4,31,34,3.03,4740,960,780,2565,360,NA,NA,0,80.5,0
F,UN,SOMECOLL,0,3,25,26,3.66,104498,2265,2265,2250,1675,NA,NA,1699,81,1
F,S,BACH,0,25,20,22,3.12,140292,2715,2535,2565,8818,NA,NA,0,74.5,1
M,UN,SOMECOLL,0,97,22,25,1.12,16100,405,180,0,100,9,NA,86,NA,0
F,NULL,SOMECOLL,0,137,23,25,3.49,25075,1020,855,2565,1085,24,3.2,NA,88,0
F,UN,SOMECOLL,0,222,22,24,3.06,123959,2520,2520,2565,5261,13,NA,0,NA,1
M,UN,SOMECOLL,0,109,30,35,3.12,151276,2790,2655,2565,2954,9,NA,0,89,1
F,UN,SOMECOLL,0,115,27,30,2.1,34740,765,540,2565,5160,3,NA,0,84,0
F,M,BACH,0,75,19,22,2.94,133715,2610,2520,2565,6445,6,NA,0,NA,1
F,UN,SOMECOLL,0,112,18,21,1.99,17965,555,405,0,4335,6,NA,0,NA,0
M,UN,SOMECOLL,0,4,25,27,2.37,61105,1035,855,2565,1340,NA,NA,0,80.5,0
F,UN,SOMECOLL,0,3,20,22,3.4,114916,2137.5,1882.5,2565,1564,NA,NA,54766,NA,0
F,UN,BACH,0,20,21,23,3.24,132849,2535,2535,2565,10776,NA,NA,68575,NA,1
M,UN,SOMECOLL,0,14,20,23,2.27,31451,540,315,0,949,NA,NA,4666,81,0
M,UN,HS,0,68,18,21,0.77,16290,315,90,0,2610,NA,NA,3088,NA,0
F,UN,SOMECOLL,0,25,31,34,3.45,144261,2670,2625,2565,6205,NA,NA,0,89,1
F,NULL,SOMECOLL,0,103,18,21,0,2700,135,0,0,600,NA,NA,0,81,0
F,UN,SOMECOLL,0,132,38,40,3.59,112615,2520,2520,2565,2415,24,NA,0,88.5,1
F,UN,SOMECOLL,0,25,21,23,3.44,125216,2625,2580,2565,4729,NA,NA,0,84.5,1
F,UN,HS,0,68,26,29,0,1200,135,0,0,300,NA,NA,0,NA,0
M,UN,SOMECOLL,0,145,18,21,2.33,8100,270,180,0,0,9,NA,1204,77.5,0
M,UN,SOMECOLL,0,25,29,30,3.45,122080,2715,2535,2565,7415,NA,NA,0,NA,1
F,UN,SOMECOLL,0,115,19,22,1.89,15165,270,90,0,1035,NA,NA,990,84,0
F,UN,SOMECOLL,0,20,24,27,3.51,143132,2535,2535,2565,4553,NA,NA,0,NA,1
M,UN,SOMECOLL,0,74,22,24,3.3,101700,2520,2520,2565,3990,34,NA,0,89.5,1
F,NULL,SOMECOLL,0,20,47,49,3.38,149540,2805,2535,2565,4540,NA,NA,0,93,1
M,UN,SOMECOLL,0,4,22,24,3.17,111040,2625,2580,2565,5135,NA,NA,0,84.5,1
F,S,BACH,0,73,26,29,3.49,117835,2520,2520,2565,740,26.69,2.46,0,85,1
F,UN,SOMECOLL,0,4,26,28,2.89,121863,2760,2580,2565,11922,NA,NA,0,92.5,1
F,UN,SOMECOLL,0,20,25,27,2.35,38880,1080,900,2565,4005,NA,NA,219,79.5,0
F,UN,SOMECOLL,0,94,23,25,3.38,98545,2610,2565,2565,6275,40,3.35,0,87,1
F,UN,ASSOC,0,65,26,29,3.78,101955,2250,2250,2250,2160,30,NA,0,89,1
F,M,SOMECOLL,0,95,29,32,2.81,101040,2070,1950,2250,1590,26,2.59,1634,83.5,0
M,UN,SOMECOLL,0,72,28,31,3.11,124004,2520,2520,2565,8086,12,NA,0,NA,1
F,UN,BACH,0,3,25,27,3.87,112141,2535,2535,2565,3809,NA,NA,0,NA,1
F,NULL,SOMECOLL,0,68,26,28,3.38,116154,2693,2603,2565,560,44,2.59,0,75.5,1
F,UN,ASSOC,0,6,21,24,2.82,92435,1740,1650,2565,2065,NA,NA,1155,83,0
M,UN,HS,0,61,18,21,1.85,28290,495,315,0,1410,NA,NA,1285,85.5,0
F,UN,SOMECOLL,0,49,27,30,2.18,25660,690,450,0,3640,9,NA,0,NA,0
F,M,MAST,0,157,28,31,3.68,124500,2280,2280,2250,2605,10,NA,0,81,1
M,UN,HS,0,66,18,21,1.62,24640,495,315,0,3560,NA,NA,10262,NA,0
F,S,HS,0,4,41,42,2.74,83399,1470,1335,2250,5621,NA,NA,0,84,0
F,UN,BACH,0,4,32,34,3.3,119786,2850,2580,2565,3419,NA,NA,14634,82,1
F,NULL,BACH,0,79,23,25,3.29,126243,2307,2307,2250,1077,9,3.23,0,NA,1
F,UN,SOMECOLL,0,129,19,22,2.63,88257,1470,1290,2565,553,NA,NA,0,83,0
F,NULL,ASSOC,0,37,42,45,0,2100,270,135,2565,2100,9,2.84,0,85,0
F,UN,SOMECOLL,0,55,19,22,0.57,14597,315,90,0,4303,NA,NA,0,NA,0
M,UN,HS,0,84,18,22,3.08,13800,270,180,0,1500,NA,NA,0,88.5,0
F,UN,BACH,0,109,19,22,3.5,137937,2520,2520,2565,5223,NA,NA,0,80,1
M,UN,BACH,0,129,33,36,3.19,142832,2520,2520,2565,2788,NA,NA,0,87,1
M,UN,SOMECOLL,0,52,29,32,0.6,13630,450,225,0,2570,12,NA,0,85.5,0
F,UN,SOMECOLL,0,136,23,26,3.09,126853,2610,2520,2565,9348,13,NA,0,87.5,1
F,NULL,SOMECOLL,0,73,31,33,3.37,107867,2514,2514,2565,883,45,3.44,2240,NA,1
F,UN,SOMECOLL,0,149,19,22,3.76,133050,2550,2550,2565,2400,12,NA,0,84.5,1
F,UN,SOMECOLL,0,165,31,34,3.44,132821,2520,2520,2565,4849,9,NA,0,87,1
F,NULL,SOMECOLL,0,30,28,30,3.63,99945,2520,2520,2565,5160,41,2.64,0,NA,1
F,UN,SOMECOLL,0,79,22,26,0,5325,270,0,2565,6075,NA,NA,0,89,0
F,M,SOMECOLL,0,81,29,32,3.22,111146,2730,2550,2565,1166,42,2.59,0,70,1
F,UN,SOMECOLL,0,88,21,24,0,10140,270,0,0,5760,NA,NA,0,77.5,0
F,UN,SOMECOLL,0,145,25,28,2.14,14840,270,180,2565,1060,NA,NA,0,79.5,0
F,UN,SOMECOLL,0,98,22,24,3.48,113125,2700,2520,2565,3360,31,NA,0,83.5,1
F,S,BACH,0,61,22,25,3.18,122280,2520,2520,2565,6645,21,NA,0,84,1
F,UN,SOMECOLL,0,4,26,28,3.76,113089,2535,2535,2565,1769,NA,NA,0,87,1
F,UN,SOMECOLL,0,109,22,25,3,125966,2520,2520,2565,8769,12,NA,0,79.5,1
F,UN,SOMECOLL,0,24,21,23,3.42,135910,2625,2580,2565,3920,NA,NA,5244,NA,1
M,UN,SOMECOLL,0,89,25,28,0.6,13020,270,45,0,2880,NA,NA,16727,85.5,0
F,UN,SOMECOLL,0,80,26,29,3.58,117495,2520,2520,2565,1920,23,3.15,0,88,1
F,UN,ASSOC,0,54,37,40,3.17,35130,1245,1200,2565,960,34,2.48,0,NA,0
F,UN,SOMECOLL,0,76,20,24,2.45,66060,1290,975,2565,3330,NA,2.87,0,83.5,0
F,UN,SOMECOLL,0,130,26,29,3.35,122942,2565,2520,2565,8174,13,NA,0,84.5,1
F,UN,SOMECOLL,0,95,20,22,3.25,120620,2655,2565,2565,3800,27,NA,0,80.5,1
M,UN,SOMECOLL,0,156,22,25,3.06,121582,2610,2520,2565,4108,23,NA,0,91.5,1
F,UN,SOMECOLL,0,126,19,23,2.88,133255,2820,2565,2565,9065,10,NA,0,NA,1
F,UN,SOMECOLL,0,109,23,25,3.07,132206,2520,2520,2565,4924,9,NA,0,NA,1
M,UN,UN,0,103,24,27,3.51,137380,2520,2520,2565,2615,NA,NA,0,NA,1
F,NULL,SOMECOLL,0,68,21,24,3.77,103053,2514,2514,2565,2247,40,3.29,0,NA,1
M,UN,SOMECOLL,0,97,22,25,2.65,76481,1590,1410,2565,4949,13,NA,0,85,0
M,UN,SOMECOLL,0,6,32,35,3.28,123762,2632.5,2535,2565,10183,NA,NA,0,87,1
F,UN,HS,0,108,25,29,2.54,40697,720,540,2565,2203,NA,NA,0,79,0
F,UN,SOMECOLL,0,69,31,34,2.82,22095,1110,900,2250,2745,40,2.63,0,74.89,0
F,S,ASSOC,1,46,31,34,3.27,110965,2640,2610,2565,4730,35,2.3,0,88,1
F,UN,SOMECOLL,0,139,43,47,3.24,112358,2782.5,2295,2250,2223,41,NA,4220,81,1
M,UN,SOMECOLL,0,73,24,27,2.75,46906,1110,975,2565,1004,17,NA,0,NA,0
F,S,BACH,0,41,20,23,3.42,116250,2250,2250,2250,1785,10,NA,0,89.5,1
F,UN,HS,0,212,19,23,2.5,77361,1515,1155,2565,2559,NA,NA,0,80,0
F,NULL,SOMECOLL,0,95,20,23,3.23,148022,2790,2520,2565,5519,NA,NA,67,83,1
F,UN,BACH,1,179,32,35,3.25,122461,2640,2565,2565,1624,33,NA,0,NA,1
F,UN,SOMECOLL,0,63,22,25,2.97,59790,1020,885,2565,1635,NA,NA,13084,83,0
F,UN,HS,0,25,28,31,3.34,127505,2535,2535,2565,4835,NA,NA,0,80.5,1
F,S,SOMECOLL,0,80,23,26,3.09,85092,1615.5,1473,2250,1888,9,2.7,0,77.5,0
F,UN,ASSOC,0,90,26,28,3.4,108755,2610,2565,2565,1995,34,NA,0,NA,1
F,UN,SOMECOLL,0,137,26,29,2.14,20775,720,585,2565,825,20,NA,0,84.5,0
F,UN,SOMECOLL,0,4,23,25,3.49,122211,2722.5,2580,2565,3962,NA,NA,0,NA,1
F,NULL,ASSOC,0,167,31,34,2.81,23985,495,405,2565,315,6,3.05,0,NA,0
F,NULL,SOMECOLL,0,40,20,23,2.92,132655,2340,2250,2250,4840,10,NA,0,83.5,1
F,UN,SOMECOLL,0,173,19,22,2.35,39240,675,405,2565,960,NA,NA,0,79.5,0
F,NULL,ASSOC,0,74,34,37,3.22,119125,2656.5,2514,2565,1312,35,2.72,0,84,1
F,M,SOMECOLL,0,229,21,26,2.63,74390,1575,1140,2565,7020,15,NA,0,81.5,0
F,UN,ASSOC,0,136,22,25,2.92,116828,2925,2565,2565,7747,34,NA,0,NA,1
F,NULL,BACH,0,66,24,26,3.62,107530,2520,2520,2565,410,39,3.07,0,89.5,1
F,UN,ASSOC,0,321,26,29,3.5,21325,855,765,2565,2075,18,NA,0,NA,0
F,S,BACH,0,87,20,23,3.07,136089,2610,2565,2565,5376,NA,NA,0,80.5,1
F,UN,SOMECOLL,0,88,33,35,3.02,121672,2295,2250,2250,1643,19,NA,9352,80.78,1
F,NULL,SOMECOLL,0,109,20,23,2.96,131327,2865,2655,2565,2078,31,NA,0,NA,1
M,UN,SOMECOLL,0,90,19,22,2.77,137546,2520,2520,2565,6919,3,4,0,80,1
F,NULL,SOMECOLL,0,59,44,47,0,3900,540,450,2250,900,33.01,2.07,35662,67,0
M,UN,SOMECOLL,0,102,23,26,3.1,112906,2655,2520,2565,5744,34,NA,0,84,1
F,NULL,SOMECOLL,0,27,27,29,3.52,98863,2250,2250,2250,3017,40,2.87,0,84,1
F,UN,SOMECOLL,0,126,21,23,3.44,115505,2520,2520,2565,4490,22,NA,2286,NA,1
F,UN,SOMECOLL,0,20,20,23,3.27,129931,2625,2580,2565,2949,NA,NA,9723,80,1
M,UN,HS,0,115,17,21,2.21,38565,900,540,0,8235,NA,NA,0,74,0
M,UN,SOMECOLL,0,31,31,33,3.04,103747,2160,1680,2565,6183,NA,2.24,0,81,0
F,UN,SOMECOLL,0,101,21,23,3.61,99755,2520,2520,2565,2980,40,3.07,135,81,1
F,UN,SOMECOLL,0,82,21,24,2.69,35295,1020,975,2565,1830,23,NA,0,86,0
F,NULL,BACH,0,101,26,28,3.74,106965,2520,2520,2565,1230,36.7,2.73,0,88.5,1
F,S,BACH,0,25,30,33,3.39,109660,2250,2250,2250,4080,25,NA,0,84,1
F,NULL,SOMECOLL,0,167,38,41,3.73,24510,765,765,2565,570,20,2.67,0,91,0
M,UN,SOMECOLL,0,121,24,27,3.29,137041,2520,2520,2565,5819,NA,NA,0,92.5,1
F,UN,SOMECOLL,0,124,28,31,2.99,129852,2775,2520,2565,14008,12,NA,0,80,1
F,UN,SOMECOLL,0,132,27,30,2.6,55845,1155,975,2250,5355,17,NA,0,NA,0
F,S,BACH,0,136,35,38,3.51,122952,2550,2550,2565,2508,21,NA,0,88,1
F,UN,SOMECOLL,0,116,20,23,3.11,60335,1110,1020,2565,790,4,NA,15325,82,0
F,UN,SOMECOLL,0,20,22,23,3.36,102653,2535,2535,2565,5077,NA,NA,0,NA,1
F,S,SOMECOLL,0,34,28,31,3.18,113370,2640,2610,2565,3975,32.01,2.21,0,80,1
F,UN,HS,0,124,29,32,3.37,104847,2520,2520,2565,12318,30,NA,0,82,1
F,NULL,SOMECOLL,0,116,38,41,1.96,22360,405,360,2250,890,10,2.78,626,77,0
F,P,SOMECOLL,0,23,32,35,3.25,131711,2577,2532,2565,2465,23,2.92,0,80,1
F,S,BACH,0,67,22,25,3.44,115738,2520,2520,2565,5097,27,NA,0,NA,1
M,UN,HS,0,97,18,21,0.57,9255,270,0,2565,4245,NA,NA,39394,84,0
F,UN,SOMECOLL,0,103,23,25,2.88,42676,1380,1245,2565,5429,31,NA,0,80,0
M,UN,SOMECOLL,0,69,46,48,2.59,40698,1380,1200,2565,2817,37,NA,0,NA,0
F,S,BACH,0,60,20,23,3.14,141798,2610,2520,2565,3897,NA,0.35,893,79.5,1
F,UN,SOMECOLL,0,60,45,48,3.12,109211,2610,2565,2565,3574,37,NA,17550,NA,1
F,UN,SOMECOLL,0,180,23,27,2.4,23640,450,360,2565,1560,NA,NA,0,82,0
F,S,HS,0,70,21,24,1.78,21196,405,135,0,884,NA,NA,0,79,0
F,UN,SOMECOLL,0,118,24,27,1.98,23940,540,360,2565,360,9,1.84,0,75,0
F,NULL,ASSOC,0,23,25,28,2.8,93235,2040,1965,2565,2385,26,2.33,0,84,0
F,NULL,SOMECOLL,0,47,38,40,1.9,12960,990,765,2250,5700,42,2.07,0,88.5,0
F,M,MAST,0,3,37,40,3.12,116338,2505,2325,2250,6842,24,2.83,0,71,1
F,S,HS,0,87,18,21,3.39,137625,2520,2520,2565,4050,NA,NA,5027,82.5,1
F,UN,SOMECOLL,0,156,22,25,3.65,120991,2520,2520,2565,3884,16,NA,0,86.44,1
F,NULL,SOMECOLL,0,16,23,25,3.16,119765,2610,2565,2565,525,30,2.79,260,77,1
F,UN,SOMECOLL,0,75,20,23,2.36,15520,360,360,2565,860,6,NA,5346,79,0
F,UN,SOMECOLL,0,11,35,38,3.41,119471,2340,2250,2250,9074,10,NA,0,80,1
F,M,SOMECOLL,0,81,26,29,3.61,124983,2289,2289,2250,1385,9,2,0,89.5,1
F,NULL,SOMECOLL,0,18,19,23,1.64,35625,765,450,2565,555,6,2.77,1699,78.5,0
F,NULL,SOMECOLL,0,174,21,25,3.07,152262,3105,2655,2565,3988,15,NA,1176,80,1
F,NULL,BACH,0,76,22,24,3.47,120623,2559,2514,2565,376,29,3.3,0,84,1
